holiday,workingday,humidity,windspeed,season_2,season_3,season_4,weather_2,weather_3,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,month_02,month_03,month_04,month_05,month_06,month_07,month_08,month_09,month_10,month_11,month_12,day_Mon,day_Sat,day_Sun,day_Thu,day_Tue,day_Wed,year_2012,tempPCA,count,casual,registered,count cox,casual cox,registered cox
0,0,49,19.0012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.34494817556290713,218,54,164,13.656453762878764,4.701411653930058,12.006103756005125
0,0,49,19.9995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.48238376263577337,298,90,208,15.340639129430388,5.402520417123017,13.126842714005347
0,0,43,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.48238376263577337,347,132,215,16.221182781289194,5.949348884816288,13.289393213213593
0,0,40,12.998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0105671464315822,373,129,244,16.653709933713394,5.91601634659158,13.925915603342123
0,0,35,19.0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0105671464315822,436,196,240,17.62124890411249,6.53268206165349,13.84138094007737
0,0,35,11.0014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0105671464315822,378,143,235,16.734471070132926,6.065909514890135,13.734315726995593
0,0,38,16.9979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0105671464315822,378,148,230,16.734471070132926,6.116198322589085,13.625645758085328
0,0,38,12.998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0105671464315822,342,119,223,16.13544706394633,5.79953916553654,13.470697685693377
0,0,40,15.0013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.620236668011193,354,138,216,16.33978489289702,6.013983703355672,13.312311420632252
0,0,37,11.0014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.620236668011193,289,114,175,15.168174376134834,5.737901316094471,12.304297439133729
0,0,43,12.998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.48238376263577337,267,88,179,14.730322247960537,5.370994886089563,12.409483855328027
0,0,43,8.9981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.48238376263577337,219,82,137,13.679962844227518,5.272336533203745,11.209767253760335
0,0,49,15.0013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.34494817556290713,182,58,124,12.755247262941152,4.797525876561584,10.786737301068783
0,0,49,12.998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.34494817556290713,120,26,94,10.85743005501887,3.7563475664080648,9.676547364767769
0,0,59,7.0015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06924236481206689,119,30,89,10.821751196533242,3.935784863714248,9.468326007241435
0,0,59,7.0015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06924236481206689,100,22,78,10.100695514854982,3.5504867016956267,8.979858734214748
0,0,55,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20709527018748697,64,8,56,8.420215959025533,2.3959496974064987,7.836897307860794
0,0,63,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.06819322226079937,59,17,42,8.138478698075176,3.240694986797406,6.9354896915137285
0,0,72,6.0032,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.20604612763621918,31,10,21,6.149102475879444,2.635847436525191,5.072989424315405
0,0,82,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.48133462008450556,10,2,8,3.531124789930173,1.1468701519871982,3.102507103969505
0,0,77,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.34348171470908573,5,0,5,2.3827178169344507,0.0,2.367617209893793
0,0,82,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.34348171470908573,6,2,4,2.655001745649593,1.1468701519871982,2.0650104606902118
0,0,82,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.20604612763621918,23,8,15,5.358123870425419,2.3959496974064987,4.3100940619919
0,0,63,8.9981,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20709527018748697,86,28,58,9.506346181288649,3.848921902759536,7.952476943696954
0,0,52,15.0013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.48238376263577337,160,48,112,12.141939053355607,4.544403655456013,10.367870831702689
0,0,49,8.9981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.620236668011193,244,91,153,14.244951420787812,5.418044274632289,11.693605295619497
0,0,49,6.0032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.620236668011193,340,142,198,16.100909312387405,6.055658827617642,12.887859793318096
0,0,46,6.0032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0105671464315822,382,139,243,16.79854798085227,6.024505180131105,13.9048733229464
0,0,49,8.9981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0105671464315822,390,166,224,16.925318366966746,6.285197377260171,13.493039373019743
0,0,49,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0105671464315822,366,126,240,16.539372737164708,5.881966671841183,13.84138094007737
0,0,49,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0105671464315822,358,128,230,16.406828605186934,5.904747716808123,13.625645758085328
0,0,46,7.0015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0105671464315822,385,122,263,16.846300818586112,5.835394313146067,14.314730715315294
0,0,49,19.0012,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.620236668011193,351,106,245,16.28915644405825,5.6339403150609195,13.94689766519202
0,0,49,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.620236668011193,268,63,205,14.750756623337228,4.9095511226442365,13.056006834306912
0,0,64,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.48238376263577337,239,61,178,14.135275952297839,4.865744090004565,12.383342355564471
0,0,77,8.9981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20709527018748697,174,42,132,12.538483085177342,4.368551054985788,11.05051766606844
0,0,77,6.0032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20709527018748697,127,32,95,11.101609681086764,4.017625060121093,9.717263037277498
0,0,88,6.0032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06924236481206689,115,29,86,10.676931473690988,3.893021120258086,9.339465988794569
0,0,88,6.0032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.20604612763621918,50,9,41,7.5871276680662865,2.521439559162251,6.863602090517554
0,1,82,6.0032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.20604612763621918,53,31,22,7.7779380188531775,3.9772947536351313,5.185351688283598
0,1,88,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.34348171470908573,33,25,8,6.324809577617477,3.7076624136747447,3.102507103969505
0,1,94,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.34348171470908573,8,6,2,3.127237375319011,2.100736783808066,1.299684509136696
0,1,82,6.0032,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.20604612763621918,7,0,7,2.901414960680455,0.0,2.8798087612717245
0,1,82,11.0014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.48133462008450556,4,0,4,2.076738725429145,0.0,2.0650104606902118
0,1,77,11.0014,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.48133462008450556,23,0,23,5.358123870425419,0.0,5.294334185362158
0,1,72,16.9979,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.34348171470908573,89,2,87,9.639024426345522,1.1468701519871982,9.382761225841726
0,1,63,16.9979,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.06819322226079937,237,16,221,14.090960622258882,3.1693012711638677,13.425803350416244
0,1,55,15.0013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20709527018748697,374,23,351,16.669921982429237,3.6048783655764383,15.895797575416129
0,1,56,11.0014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.34494817556290713,178,36,142,12.647707637015422,4.168423571618155,11.365015481233497
0,1,52,12.998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.48238376263577337,119,24,95,10.821751196533242,3.6572186213547115,9.717263037277498
0,1,46,15.0013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0105671464315822,125,26,99,11.032812145974429,3.7563475664080648,9.877209762249446
0,1,43,12.998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0105671464315822,195,35,160,13.0938400218464,4.132188183601568,11.894209889769554
0,1,38,19.0012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0849876698188445,174,36,138,12.538483085177342,4.168423571618155,11.24112914864948
0,1,41,15.0013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0849876698188445,162,44,118,12.20002020530732,4.42955417301729,10.581012986055807
0,1,41,15.0013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0849876698188445,199,51,148,13.194869165228363,4.624997423757805,11.546361391147872
0,1,38,15.0013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1594081932061067,304,49,255,15.453618771085385,4.571762089700201,14.153495603075779
0,1,38,16.9979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0849876698188445,598,59,539,19.727269431868354,4.820613816015661,18.513168033271953
0,1,38,19.9995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0849876698188445,524,66,458,18.821928955173913,4.9729501562509215,17.47968369695005
0,1,43,12.998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.620236668011193,384,45,339,16.830411982650304,4.459123663120127,15.697909856192686
0,1,49,12.998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.34494817556290713,239,25,214,14.135275952297839,3.7076624136747447,13.266400385125271
0,1,59,8.9981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20709527018748697,156,28,128,12.024253678314599,3.848921902759536,10.920063481258394
0,1,68,6.0032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20709527018748697,116,21,95,10.713458113656618,3.49386858248235,9.717263037277498
0,1,68,6.0032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06924236481206689,61,16,45,8.253064161764621,3.1693012711638677,7.144341913822462
0,1,63,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.06819322226079937,18,6,12,4.764856238398818,2.100736783808066,3.8502533892991684
0,1,59,6.0032,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.20604612763621918,15,3,12,4.354595754308716,1.4637189177677778,3.8502533892991684
0,1,58,8.9981,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.34348171470908573,5,1,4,2.3827178169344507,0.7121542752380658,2.0650104606902118
0,1,54,12.998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.34348171470908573,4,1,3,2.076738725429145,0.7121542752380658,1.716331065926686
0,1,62,16.9979,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.48133462008450556,2,0,2,1.3046000189880536,0.0,1.299684509136696
0,1,66,15.0013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.618770207157372,29,1,28,5.96558070223087,0.7121542752380658,5.796010919712529
0,1,67,8.9981,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.48133462008450556,112,9,103,10.566020254641966,2.521439559162251,10.032725205454279
0,1,62,8.9981,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.34348171470908573,314,13,301,15.638530330036968,2.9291450943185726,15.036960557955563
0,1,51,7.0015,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06924236481206689,425,28,397,17.45964825754955,3.848921902759536,16.613181897077776
0,1,48,7.0015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20709527018748697,205,29,176,13.343809949867284,3.893021120258086,12.330750139446463
0,1,37,6.0032,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.48238376263577337,127,27,100,11.101609681086764,3.803397229573032,9.916492347151527
0,1,43,8.9981,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.48238376263577337,125,17,108,11.032812145974429,3.240694986797406,10.221321523597016
0,1,38,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0105671464315822,217,47,170,13.632869888718536,4.516525342563129,12.170426939836753
0,1,38,16.9979,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0849876698188445,202,50,152,13.269722358226586,4.59862045189941,11.664427971181224
0,1,33,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0849876698188445,176,42,134,12.593309997598872,4.368551054985788,11.114713695929222
0,1,33,6.0032,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1594081932061067,180,28,152,12.701684105054513,3.848921902759536,11.664427971181224
0,1,31,7.0015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2338287165933692,327,56,271,15.872907758500482,4.750246522170439,14.47257077419052
0,1,33,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1594081932061067,611,79,532,19.87815226065943,5.2205140537729156,18.428335977489045
0,1,29,8.9981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1594081932061067,550,70,480,19.149584608142103,5.053527123005922,17.772288653446417
0,1,43,15.0013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0105671464315822,434,69,365,17.5920791543546,5.033783116446734,16.12076797345576
0,1,60,8.9981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.34494817556290713,291,50,241,15.206818264654931,4.59862045189941,13.862606419068285
0,1,52,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.34494817556290713,203,30,173,13.294502344634358,3.935784863714248,12.251073779249664
0,1,55,7.0015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20709527018748697,150,29,121,11.843750252348523,3.893021120258086,10.68476323871674
0,1,59,8.9981,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20709527018748697,81,9,72,9.277959144884694,2.521439559162251,8.692985162711615
0,1,55,8.9981,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20709527018748697,38,8,30,6.734634515376208,2.3959496974064987,5.9796560222377035
0,1,59,7.0015,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06924236481206689,20,4,16,5.013863618798843,1.7144104141660548,4.449806334686533
0,1,59,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20709527018748697,10,6,4,3.531124789930173,2.100736783808066,2.0650104606902118
0,1,63,15.0013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06924236481206689,3,0,3,1.7246378588807705,0.0,1.716331065926686
0,1,88,8.9981,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06819322226079937,2,0,2,1.3046000189880536,0.0,1.299684509136696
0,1,88,8.9981,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.20604612763621918,20,0,20,5.013863618798843,0.0,4.956981500569369
0,1,82,8.9981,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.20604612763621918,99,6,93,10.060215413612989,2.100736783808066,9.635529642227139
0,1,72,12.998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06819322226079937,318,25,293,15.711351784355324,3.7076624136747447,14.890453725846143
0,1,77,16.9979,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06819322226079937,442,21,421,17.708204691422296,3.49386858248235,16.96453495908248
